start	end	text
3077000	3078000	Um,
3078000	3079000	Steve is $250.
3079000	3080000	I don't know.
3080000	3081000	No,
3081000	3082000	no,
3082000	3083000	I've not,
3083000	3084000	but it's like 30 pieces,
3084000	3085000	you know,
3085000	3086000	it's ridiculous.
3086000	3087000	Yeah,
3087000	3088000	you don't need it,
3088000	3089000	trust me.
3089000	3090000	It's not necessary.
3090000	3091000	But,
3091000	3092000	but Steve,
3092000	3093000	I invite Steve,
3093000	3094000	because I'm a nice guy.
3094000	3095000	So,
3095000	3096000	I'm like,
3096000	3097000	Steve would like to see this.
3097000	3098000	His son is making money
3098000	3099000	on something he created
3099000	3100000	on his own.
3100000	3101000	He's better than with his first $20.
3101000	3102000	So,
3102000	3103000	he's ever earned.
3103000	3104000	Steve would like to see this.
3104000	3105000	I think it would be a good idea.
3105000	3106000	And Marie's like,
3106000	3107000	no.
3107000	3108000	I say,
3108000	3109000	come on,
3109000	3110000	let him,
3110000	3111000	he's got to,
3111000	3112000	he'll enjoy this.
3112000	3113000	Because we give him visits every week
3113000	3114000	or whenever he wants to,
3114000	3115000	well,
3115000	3116000	not whenever,
3116000	3117000	basically once a week,
3117000	3118000	but whenever he wants to talk tomorrow,
3118000	3119000	we let him talk,
3119000	3120000	unless tomorrow does not want to talk
3120000	3121000	and not as often.
3121000	3122000	And he does not want to accept that.
3122000	3123000	Um,
3123000	3124000	so,
3124000	3125000	I invite him over
3125000	3126000	and he comes over
3126000	3127000	and,
3127000	3128000	um,
3129000	3130000	and,
3132000	3133000	oh, shit.
3133000	3134000	Um,
3134000	3135000	I forgot I'm working today too,
3135000	3136000	but it's okay.
3136000	3137000	I put on an option
3137000	3138000	because I don't have to worry about it
3138000	3139000	till next week.
3139000	3140000	Um,
3140000	3141000	so,
3142000	3143000	he comes over
3143000	3144000	and he's
3144000	3145000	instantly in the mood changes.
3145000	3146000	You'll,
3146000	3147000	if you ever meet him,
3147000	3148000	you'll see for yourself.
3148000	3149000	You know,
3149000	3150000	it's one of those people,
3150000	3151000	everything's sort of down,
3151000	3152000	now I'm depressing
3152000	3153000	and self-conscious.
3153000	3154000	You know,
3154000	3155000	because that's what he,
3155000	3156000	that's what he emulates.
3156000	3157000	Um,
3157000	3158000	he seems somewhat immune
3158000	3159000	to it right now,
3159000	3160000	but he won't be in the future.
3160000	3161000	I know it.
3161000	3162000	I could see it happen.
3162000	3163000	Um,
3163000	3164000	he asked Patille
3164000	3165000	for her number.
3165000	3166000	Steve.
3166000	3167000	Steve does.
3167000	3169000	Which I thought was strange.
3169000	3170000	Um,
3170000	3171000	but not too strange.
3171000	3172000	Marie said
3172000	3173000	he never asked people
3173000	3174000	for her number.
3174000	3176000	This is not a good idea.
3176000	3177000	Okay.
3177000	3178000	And I said,
3178000	3179000	well,
3179000	3180000	I'll trust you.
3180000	3181000	Um,
3182000	3183000	later that night,
3183000	3184000	Patille,
3185000	3186000	uh,
3186000	3187000	Marie and I are,
3187000	3188000	uh, walking.
3188000	3189000	For some reason,
3189000	3190000	we didn't walk to the,
3190000	3191000	now we weren't doing the laundry,
3191000	3192000	we had to walk past the park.
3192000	3193000	I can't remember why.
3193000	3194000	Um,
3194000	3195000	and we see Patille
3195000	3196000	and three other girls
3196000	3197000	sitting in the park
3197000	3198000	by candlelight talking.
3198000	3199000	And I go,
3199000	3200000	hey,
3200000	3201000	nice to see you guys.
3201000	3202000	We're going back,
3202000	3203000	going to bed,
3203000	3204000	cause I had to wake up early
3204000	3205000	for some reason.
3205000	3206000	Um,
3206000	3207000	I can't remember why.
3207000	3208000	I had to wake up early.
3208000	3209000	I was upset at Marie
3209000	3210000	for making me stay up so late.
3210000	3211000	You know,
3211000	3212000	I was like,
3212000	3213000	I had to,
3213000	3214000	he promised me
3214000	3215000	to get to bed before,
3215000	3216000	and I had to do extra shit
3216000	3217000	for something.
3217000	3218000	So she says,
3218000	3219000	okay,
3219000	3220000	don't worry,
3220000	3221000	let's just have a quick talk
3221000	3222000	with Patille
3222000	3223000	and talk about the day.
3223000	3224000	So,
3224000	3225000	you know,
3225000	3226000	okay,
3226000	3227000	fine.
3227000	3228000	But that quick talk with Patille
3228000	3229000	means she's going to talk
3229000	3230000	to you at you for an hour.
3230000	3231000	You know,
3231000	3232000	and of course,
3232000	3233000	I'm,
3233000	3234000	and Marielett does it,
3234000	3235000	so I'm the one that says,
3235000	3236000	okay,
3236000	3237000	enough,
3237000	3238000	I've got to go to sleep.
3238000	3239000	Right?
3239000	3240000	I'm going to have to be the asshole.
3240000	3241000	So I say,
3241000	3242000	okay, fine.
3242000	3243000	She comes into our place
3243000	3244000	for the first time.
3244000	3251000	In our entrance living room, we have a loft, there's an upstairs, back room, there's a whole bunch of fucking space.
3251000	3255000	And I'm like, okay, great, let's just go outside and smoke a cigarette and have a go.
3255000	3257000	She says, okay.
3257000	3263000	Go outside and we're underneath now my surveillance camera, okay?
3263000	3267000	And I have a 30-day fucking break point.
3267000	3276000	Marie is typing a letter now to send to LogiCircle to get this fucking tape because this will change everything.
3276000	3283000	Patille and we're smoking a cigarette and Patille goes on a tirade about how much she sees evil in Steve.
3283000	3287000	I looked in his eyes and all I saw was pure evil.
3287000	3289000	You know, like they're really dramatic.
3289000	3291000	I'm like, okay, come on, let's go.
3291000	3295000	She's like really, she gets in my face like, I don't really, I got in his eyes and I saw nothing.
3295000	3297000	It was blank. It was evil.
3297000	3301000	I said, no, Patille, what you saw was emptiness. There's just nothing in there.
3301000	3303000	He's not very smart.
3303000	3305000	She was, no, no, no, it was evil.
3305000	3309000	This was our conversation for like a good 15 minutes, right?
3309000	3317000	So not only are we confident that Patille hates Steve, you know, that she's not going to sell us out or do anything stupid.
3317000	3320000	We were like, okay, she's, you know, we believe her.
3320000	3325000	But, you know, I don't realize and I'm stupid because I forgot this is classic bipolar.
3325000	3327000	That's what I picked up on.
3327000	3329000	This woman is fucking classic bipolar.
3329000	3336000	And I've seen this so many times and I was dumb to not listen to my instinct that first day when I knew something was wrong.
3336000	3337000	I didn't know what it was.
3337000	3339000	I didn't think about it hard enough.
3339000	3342000	I think that's where I fucked up because that's what she is.
3342000	3348000	And now I see it because they flip one extreme to the next and that's exactly what happened.
3348000	3352000	Now in her report, she says she reached out to Steve via Instagram.
3352000	3353000	Not true.
3353000	3355000	They have, she's got a phone number.
3355000	3356000	Okay.
3356000	3365000	She wrote a report because we stopped seeing her after this because also there was something she was fucking dancing naked with Marlowe, supposedly.
3365000	3369000	Marlowe says she was dancing, but she may or may or not have been naked.
3369000	3371000	So Marlowe doesn't really understand.
3371000	3373000	He's going either way.
3373000	3374000	Right.
3374000	3376000	So I don't know what that means with Marlowe, but I don't like it.
3376000	3378000	He said he felt uncomfortable.
3378000	3379000	He tried not to look.
3379000	3383000	All he said, all I wanted to do was finish making the jewelry and she wanted to dance.
3383000	3386000	So that was enough for us to think this is enough of this.
3386000	3387000	Okay.
3387000	3388000	We put him in camp the next day.
3388000	3391000	He goes to a beach day camp for the next two weeks.
3391000	3393000	Now we don't hear from Patel for a long time.
3393000	3394000	We think something's wrong.
3394000	3396000	Why is she like say hello?
3396000	3400000	We don't see because she's not voice person friendly.
3400000	3405000	Then we get hit with Steve's lawyers.
3405000	3408000	Like a dossier.
3408000	3412000	They send like a thing saying here are the witness statements I have.
3412000	3413000	Why yours is a terrible person.
3413000	3415000	Here's why I'm great.
3415000	3417000	Not quite enough to do.
3417000	3421000	It's like an aggregate.
3421000	3428000	Yeah, summary of what she wanted and other people saying that me is a terrible person.
3428000	3440000	I want to say July 30th approximately July 30th.
3440000	3447000	So we see this and what we read is so fucking outrageously crazy.
3447000	3457000	She said that Marlowe is walking around without a shirt barefoot and is combing through garbage for fucking food.
3457000	3458000	Seriously.
3458000	3460000	He's going through dumpster for food.
3460000	3462000	And he says Marie is doing the same thing.
3462000	3464000	Or sorry, she says Marie is doing the same thing.
3464000	3469000	And then she says that Marie is walking around itching and scratching with sores all over her body.
3469000	3470000	A classic junkie.
3470000	3475000	She named every single drug in the world from fucking crystal meth that PCP did.
3475000	3477000	Some exotic crazy shit.
3477000	3480000	You remember in the heart of, you know.
3480000	3486000	She says that there is a secret hidden room in her loft where all the drugs are stored in the paraphernalia.
3486000	3487000	Okay.
3487000	3496000	She says I have 40, I'm not exaggerating, 40 to 50 cell phones scattered on the tables.
3496000	3498000	Okay.
3498000	3500000	Not fucking exaggerating.
3500000	3501000	And it's even worse.
3501000	3502000	They're worse crazy shit.
3502000	3504000	But those are the ones I remember right now.
3504000	3508000	And we're like what the fuck.
3508000	3511000	You know, and immediately I think that Steve paid her.
3511000	3512000	He had to pay her.
3512000	3515000	But this is before I figured out the bipolar thing.
3515000	3518000	What is the lawyer asking for?
3518000	3520000	They want nothing.
3520000	3521000	The lawyer said nothing.
3521000	3523000	This is like a tactic.
3523000	3527000	At this point you guys are full custody.
3527000	3531000	Well, see the custody arrangement as far as I understand it.
3531000	3533000	Again, I'm not a lawyer and I've never been through it.
3533000	3538000	But since they're still married they both have equal rights to Marla.
3538000	3540000	But no one has any, there are no rules set.
3540000	3543000	So it was a verbal agreement to say 50-50 for a year.
3543000	3547000	So when Marie said no 50-50 it was perfectly legal for her to do that.
3547000	3552000	And then she felt bad and she thought well maybe I should give him to,
3552000	3555000	and also we could want it some time alone after a couple months or like,
3555000	3557000	maybe we should give him to Steve for like a month,
3557000	3558000	or sorry, for a week.
3558000	3560000	And then our lawyer said no.
3560000	3563000	Because there was no rule to stop him from keeping Marla.
3563000	3566000	You know, just as you did he can do the same.
3566000	3568000	So we're like okay, so we keep him.
3568000	3572000	So when we see this thing from Utila it just freaks us out.
3572000	3573000	Like what the fuck.
3573000	3576000	And then DCFS comes over.
3576000	3578000	And I never heard of DCFS.
3578000	3581000	I don't know what the acronym stood for.
3581000	3584000	I'm sure I was visited by them as a child.
3584000	3587000	Because it seems like I remember something.
3587000	3590000	I did have a social worker I remember.
3590000	3594000	But the first woman that came over was named Priscilla.
3594000	3596000	And she was very nice.
3596000	3599000	She came over and she, I let her in which is stupid.
3599000	3602000	And I realized now you should never let them in if they ever come to your house.
3602000	3604000	It's a thing you can take.
3604000	3606000	They can never take away a child if you don't let them in.
3606000	3608000	That's what I was told by Laura.
3608000	3609000	But she came in.
3609000	3610000	She viewed the house.
3610000	3611000	It was safe.
3611000	3612000	It was loving.
3612000	3613000	It was fun.
3613000	3615000	It was a good fucking home.
3615000	3616000	And she reported that.
3616000	3617000	Okay.
3617000	3623000	Now Marie said to her in her interview that there was an incident that she was worried about.
3623000	3625000	And I remember very well.
3625000	3628000	We came home from shopping one day.
3628000	3632000	And Marlo just starts telling us like a confession.
3632000	3638000	This crazy story about touching penises at the Mark and Bobax house.
3638000	3641000	These people that sort of turned on Marie.
3641000	3643000	They were friends of Marie.
3643000	3645000	And then some reason they were not.
3645000	3648000	They just turned and then chose Steve's side.
3648000	3650000	Because people would need divorce.
3650000	3651000	People would pick sides.
3651000	3652000	It's shitty.
3652000	3654000	People are fucking shitty.
3654000	3656000	You call someone a friend.
3656000	3658000	I mean, it really hurt her.
3658000	3659000	It really hurt her.
3659000	3664000	And the things they said were so fucking ridiculous and stupid.
3664000	3668000	Anyway, it's the...
3668000	3670000	What was the point of that?
3670000	3671000	Sorry.
3671000	3672000	I need some more coffee.
3672000	3675000	I'm talking too much about coffee.
3675000	3676000	Okay.
3676000	3679000	So what was it just before that?
3679000	3681000	Oh, DCLA.
3681000	3683000	So what comes to the house?
3683000	3685000	She says, are you willing to take drugs to us?
3685000	3688000	And we say, yes, you're willing to take drugs to us.
3688000	3689000	Great.
3689000	3692000	We don't hear back from her for about three or four days.
3692000	3694000	Actually, we've never heard back from her.
3694000	3696000	That was the last we saw at Priscilla.
3696000	3698000	Next thing we know, police are at the door.
3698000	3700000	This is actually the second time police came.
3700000	3702000	They came before Priscilla came.
3702000	3703000	And then they came.
3703000	3705000	Then Priscilla and then the police came again.
3705000	3707000	And then...
3707000	3709000	No, this is Sabah Abta.
3709000	3711000	And Erasmo...
3711000	3713000	Aguilera.
3713000	3715000	Aguilera.
3715000	3717000	Not Aguilera, but Aguilera without the A.
3717000	3718000	Those are not the police?
3718000	3719000	Those are not the police.
3719000	3720000	These are more DCFS.
3720000	3721000	DCFS?
3721000	3722000	Yeah.
3722000	3725000	And now it's 10.30 at night and they're coming knocking door at 10.30 at night.
3725000	3727000	And so, Marie's not home.
3727000	3728000	She's at Amy's.
3728000	3730000	And she's all under your camera.
3730000	3733000	She'll put it on YouTube or something like that.
3733000	3735000	And they are...
3735000	3738000	You know, first they wake up Marlon.
3738000	3739000	They're banging on the door.
3739000	3740000	And Marlon was asleep.
3740000	3741000	I was asleep.
3741000	3743000	Because I woke up fucking early to the trade options.
3743000	3745000	You know, like 6 o'clock, 6.30.
3745000	3747000	The market's open at 6.30.
3747000	3749000	I have to be awake and ready at 6.30 a.m.
3749000	3751000	So, you know, I'm half asleep.
3751000	3752000	And Marlon's like,
3752000	3753000	Someone's at the door.
3753000	3754000	Someone's at the door.
3754000	3755000	I'm like, Marlon, why aren't you asleep?
3755000	3756000	You're supposed to be asleep.
3756000	3757000	They woke me up.
3757000	3758000	They woke me up.
3758000	3759000	It's okay.
3759000	3760000	So I go out and I open the door.
3760000	3761000	And I see...
3761000	3762000	And I say, where's DCFS?
3762000	3763000	We're going to talk to you.
3763000	3765000	I'm like, I just spoke to you guys.
3765000	3766000	You were just here, you know?
3766000	3768000	And he's like, well, you got another call.
3768000	3769000	And I'm like, fucking...
3769000	3771000	And I know it's Patel calling every day.
3771000	3773000	Patel and Steve's together calling every day.
3773000	3774000	Just to fuck with us.
3774000	3775000	You see where they can get.
3775000	3776000	I know it.
3776000	3777000	You know?
3777000	3778000	And they know it too.
3778000	3780000	So I'm like, you know, I'm just sort of sick of it.
3780000	3782000	I don't really want to do this anymore.
3782000	3783000	But I talk to them.
3783000	3784000	We have a conversation.
3784000	3785000	I'm very friendly.
3785000	3786000	You know, I'm not...
3786000	3788000	I don't give them any shit.
3788000	3790000	And they just...
3790000	3793000	I don't remember legally if they...
3793000	3795000	If I invited them or they just walked in the house.
3795000	3797000	So they ended up getting in the house.
3797000	3799000	I don't remember saying, yeah, go ahead, please.
3799000	3800000	Come in for another round.
3800000	3801000	But they did.
3801000	3802000	And they did the rounds.
3802000	3804000	And we joked and we laughed.
3804000	3805000	Now, here's...
3805000	3806000	No.
3806000	3807000	This is where I...
3807000	3808000	We broke down.
3808000	3810000	Marie and I have been doing this for three days.
3810000	3811000	Like, nonstop.
3811000	3813000	Working on this thing that you guys sent.
3813000	3815000	You know, breaking every single word by word,
3815000	3816000	every line by line.
3816000	3817000	Where the lies are and what we can prove.
3817000	3819000	We have documentary evidence for it when we don't.
3819000	3820000	Right?
3820000	3822000	For example, she says, I knocked on the door
3822000	3825000	and took about ten minutes to come to the door.
3825000	3828000	It took two minutes and thirty-two seconds.
3828000	3829000	Okay?
3829000	3831000	Two minutes and thirty-two fucking seconds.
3831000	3833000	She says, we went through the house.
3833000	3834000	There was no food in the refrigerator.
3834000	3835000	It was scarce.
3835000	3838000	We had just ordered about three hundred and fifty-four hundred dollars
3838000	3839000	from Amazon delivery.
3839000	3840000	Fresh, direct.
3840000	3842000	To come fucking two guys full of...
3842000	3843000	car full of food.
3843000	3844000	It was overflowing.
3844000	3845000	We made jokes.
3845000	3846000	I joked them.
3846000	3847000	I said, look, ha!
3847000	3849000	Guess you can't say where you're going.
3849000	3850000	So we're starving him.
3850000	3852000	And we all laughed about it.
3852000	3854000	In the report, it says, scarce.
3854000	3856000	Those are just, like, too little things.
3856000	3858000	No, I'm not even getting into the big ones.
3858000	3860000	It was delivered the next day.
3860000	3861000	No, it was there.
3861000	3862000	It was already there.
3862000	3864000	The night before, we had got ordered it.
3864000	3866000	And we had packed up the fridge and the pantries.
3866000	3867000	All right?
3867000	3868000	It was like, what the fuck?
3868000	3870000	We couldn't believe what we were reading.
3870000	3873000	And if you read that thing, the first fourteen, fifteen pages are like,
3873000	3874000	okay, fine.
3874000	3875000	So it's normal.
3875000	3876000	Nothing's wrong here.
3876000	3881000	And then we become, like, the worst people you've ever heard.
3881000	3883000	It's like fucking crazy shit.
3883000	3887000	And somehow, I don't give her the number.
3887000	3889000	She has Tim's number.
3889000	3891000	How the fuck does she get Tim's number?
3891000	3893000	And she says, and there's a little note at the end,
3893000	3896000	because she's trying to discredit me as much as she can.
3896000	3898000	And you can see that it's really hard.
3898000	3900000	Worse than David Enridge did at The New York Times.
3900000	3901000	Like, really come after me.
3901000	3902000	But I don't understand.
3902000	3905000	I'm what I did to anger her.
3905000	3909000	I have a recording, because I've learned to record pretty much everything.
3909000	3912000	You know, it's smart, because no way people can fuck with you.
3912000	3915000	And another question, why?
3915000	3917000	Like, I am.
3917000	3918000	I'm joking.
3918000	3921000	I'm just going to steal it from your cloud later.
3921000	3927000	But what was I saying?
3927000	3931000	I recorded her saying, well, obviously, you know, the house is great.
3931000	3934000	Obviously, Marlo loves you and you love Marlo.
3934000	3936000	It's not, you know, you guys are great.
3936000	3939000	Just, we want you to take a drug test, and that's it.
3939000	3941000	And I'm like, okay, that's it.
3941000	3943000	I agreed.
3943000	3946000	And then I said, and then there's another phone call later,
3946000	3949000	because the next day, four police officers came.
3949000	3952000	And that's where I was just, I had enough.
3952000	3954000	I'm like, look, more fucking police officers.
3954000	3957000	Ed, this is the fourth day in a row, and you're still doing this.
3957000	3959000	At what point is this harassment?
3959000	3962000	This is like a few weeks ago.
3962000	3963000	Yeah.
3963000	3967000	Oh, this is much, what's today the 12th?
3967000	3969000	So today, yeah, we're in August now.
3969000	3971000	We're in August.
3971000	3973000	No, no, no, no, no, no.
3973000	3977000	I was looking at the footage last night again.
3977000	3979000	It was July 29th.
3979000	3981000	This must be the 30th now.
3981000	3984000	30th or August 1st, right around there.
3984000	3986000	Yeah, I think so.
3986000	3988000	Because the police came the next day, so it must be the 30th.
3988000	3990000	How many days are in July?
3990000	3992000	July 31.
3992000	3995000	So it's 30th or 31st.
3995000	3998000	Yeah, yeah.
3998000	4000000	I didn't even know.
4000000	4003000	I didn't even know.
4003000	4007000	I had zero ideas when I asked.
4007000	4010000	So, yeah.
4010000	4012000	So all of this stuff that's happening,
4012000	4016000	is that what was court on, what was it, on Monday?
4016000	4017000	No, no, no.
4017000	4020000	It gets worse.
4020000	4024000	It gets worse when you get to what happens on Sunday.
4024000	4027000	So I'm like, I say, Savva, look,
4027000	4028000	and I read her this email.
4028000	4031000	I said, look, nothing personal against you.
4031000	4033000	You seem like a good person.
4033000	4037000	I just, I'm tired of everyone of you guys believing this woman
4037000	4041000	and accepting this as fact and not even investigating the caller.
4041000	4043000	Clearly, this woman is out of her mind.
4043000	4046000	And how can you not delineate saying from insane,
4046000	4048000	I think that's your job, but I didn't say it like that.
4048000	4049000	I said it very kindly.
4049000	4050000	I have a copy of it.
4050000	4051000	I supported you.
4051000	4054000	And I said, look, I'm just going to say we'll do the drug test,
4054000	4055000	but that's it.
4055000	4056000	We're going to put our foot down.
4056000	4058000	We're not going to do anything else after the drug test.
4058000	4059000	All right.
4059000	4061000	We're just going to, we're not going to, we're going to stop.
4061000	4064000	So you tell us what the next move is and we will oblige.
4064000	4065000	And that I can quote.
4065000	4067000	I mean, I said that tell us what the next move is
4067000	4068000	and we will oblige.
4068000	4070000	That's a quote, right?
4070000	4073000	And then I didn't hear from her.
4074000	4080000	And then Tuesday of that week, we interviewed a clean lady.
4080000	4085000	She came to us from, see, I still think Patel sent her this woman
4085000	4089000	because I asked Patel, do you know anyone that it will clean and babysit?
4089000	4092000	Because I feel bad that you, I don't want you to think
4092000	4095000	we're sending Marla over to your place to babysit.
4095000	4096000	Okay.
4096000	4099000	So I was trying to overcompensate by saying,
4099000	4101000	please give me the name and number of a fucking babysitter.
4101000	4103000	You know, so that way she wouldn't think that.
4103000	4105000	You know, so I still suspect it came from her,
4105000	4107000	but Marie thinks it came from somebody else.
4107000	4109000	So I don't know.
4109000	4111000	But she called us and said, I heard you're looking for a babysitter.
4111000	4114000	And I said, yes, we are, but also a cleaning lady too.
4114000	4116000	Like you need to be able to clean.
4116000	4118000	So she says, I can do that.
4118000	4119000	And so we meet her on Tuesday.
4119000	4122000	I honestly have no memory of this meeting.
4122000	4124000	But Marie says we met on Tuesday.
4124000	4125000	I don't know.
4125000	4126000	I don't remember it.
4126000	4130000	I mean, briefly, I remember saying, okay, thank you, shaking a hand.
4130000	4133000	But I don't know, maybe because I didn't sleep much the night before.
4133000	4135000	Cause I mean, it's really weird when you don't sleep, you know,
4135000	4140000	and then, you know, cause I'll take a nap at like 130 when the market closes.
4140000	4143000	And then my mind will refresh itself.
4143000	4145000	But sometimes I don't get that nap.
4145000	4148000	So, but Marie showed me and she said, look, right here,
4148000	4151000	you can see the text between Lori and us.
4151000	4153000	She was here on Tuesday.
4153000	4155000	So she went back home and she came back on Friday.
4155000	4156000	And that was her first day.
4156000	4158000	She worked Friday and she was good.
4158000	4162000	And we paid her 80 bucks in the center on Saturday.
4162000	4164000	She comes back, but she comes late.
4164000	4165000	Okay.
4165000	4167000	She is like very late.
4167000	4169000	And she says, I went to the dentist and had an abscess.
4169000	4172000	And she showed pictures to prove it that she was at the dentist.
4172000	4173000	I said, okay, fine.
4173000	4176000	So she does all the cleanser of the kitchen,
4176000	4180000	does all the dishes and does the sheets, half the sheets of laundry.
4180000	4182000	It takes Marla with her.
4182000	4184000	One interesting thing happened.
4184000	4187000	Marla was freaked out in the laundry room.
4187000	4190000	And he said to his mom and friends that she,
4190000	4193000	Lori turned white and really white.
4193000	4195000	And he thought she was going to die.
4195000	4196000	This is Marla.
4196000	4197000	So he was very scared for her.
4197000	4198000	And we sat her down.
4198000	4199000	We asked her, are you okay?
4199000	4200000	She said, I'm fine.
4200000	4201000	I'm fine.
4201000	4202000	It's a COPD she has.
4202000	4205000	It's called, it's some sort of pulmonary thing.
4205000	4206000	I don't really know.
4206000	4207000	Apparently.
4207000	4208000	Yes.
4208000	4210000	Apparently she has machines at home.
4210000	4212000	She has a machine, like a little machine that helps her breathe.
4212000	4214000	Which I'm like, okay.
4214000	4217000	And she had a bunch of these things.
4217000	4219000	The inhaler.
4219000	4220000	And it's strange.
4220000	4221000	Everyone has an inhaler.
4221000	4223000	She knows, but there's a different looking one.
4223000	4224000	It's very odd.
4224000	4226000	And it has the date and a wheel.
4226000	4229000	So I don't know that much about that one.
4229000	4232000	She doesn't want to go home.
4232000	4233000	Okay.
4233000	4235000	She's like 60 years old, mid 60s actually.
4235000	4236000	Found out how old she was.
4236000	4239000	She was born in 1960.
4239000	4242000	So she's exactly 60 years.
4242000	4246000	And then the reason I did that math really quick is because I already knew the answer.
4246000	4247000	Okay.
4247000	4249000	I knew the answer.
4249000	4252000	So she starts crying.
4252000	4253000	At first it was a laugh.
4253000	4255000	I heard them both laughing upstairs and I said, what's so funny?
4255000	4256000	What's the joke?
4256000	4257000	I want to know the joke.
4257000	4258000	And I go, oh, you won't get it.
4258000	4259000	You're a man.
4259000	4260000	I'm like, oh, okay, fine.
4260000	4264000	And then I go to the bathroom and then I come out and the crying turned to sobbing.
4264000	4266000	Severe fucking sobbing.
4266000	4272000	She was hugging Marie and Marie looked at me like, you know, she also gave me like the
4272000	4273000	go away.
4273000	4274000	It's a girl thing.
4274000	4276000	You're not going to let me handle it.
4276000	4277000	It's okay.
4277000	4281000	So I go downstairs and Marie says, look, let's let her stay.
4281000	4282000	She doesn't want to go home.
4282000	4288000	So we'll put her up in the, we have in the little room at the top of the, if you see the layout,
4288000	4289000	come over.
4289000	4291000	You guys will see the layout for yourselves.
4291000	4295000	So she stays in the little room upstairs.
4295000	4298000	I don't think much too much about it.
4298000	4299000	It's not a big deal.
4299000	4302000	She wakes up, she takes a bath, which is odd.
4302000	4304000	You know, you don't do that.
4304000	4305000	It's a weird behavior.
4305000	4308000	She takes a bath and she starts cleaning again.
4308000	4310000	And we're like, okay, fine.
4310000	4311000	Clean again.
4311000	4313000	Sunday was the last, a third day anyway.
4313000	4315000	We did a three day trial and it was the final day.
4315000	4318000	So we knew she was gone for good no matter what on Sunday.
4318000	4320000	She's always going out to her car.
4320000	4321000	Okay.
4321000	4323000	Which I did not think was too suspicious.
4323000	4327000	I just thought she was going to join or something because she came back a little, you know,
4327000	4330000	different, but happy, always happy, not miserable.
4330000	4332000	And she would talk about her life a little bit.
4332000	4339000	She told us about her daughter in Italy and she married a very wealthy Italian guy.
4339000	4343000	And then it gets to be around 9.30, 10.
4343000	4346000	And I'm like, Marie, you handled the hours.
4346000	4348000	I don't, we're not going to pay her for the time she slept.
4348000	4349000	Right.
4349000	4350000	We're not paying her.
4350000	4351000	So you take care of this.
4351000	4352000	I don't want to deal with it.
4352000	4356000	I'm going to the number and I'll send her the money.
4356000	4358000	Marie goes, says, okay.
4358000	4361000	Next thing I'm in my office area.
4361000	4363000	Marie is not hit with her.
4363000	4366000	She comes in and says, I'm really tired.
4366000	4370000	Do you mind if I lay down for a few minutes before I drive home?
4370000	4372000	And I say, sure, fine, no problem.
4372000	4377000	So she's wearing like a jacket getting ready to, she's ready to leave.
4377000	4380000	And then I look at her and like, she's actually ready to leave.
4380000	4381000	It's good.
4381000	4382000	Take a nap.
4382000	4383000	Go for it.
4383000	4384000	She lies down.
4384000	4385000	She doesn't wake up.
4385000	4389000	She dies.
4389000	4392000	She fucking died on her bed.
4392000	4394000	She's fucking dead.
4394000	4395000	Like fucking dead.
4395000	4396000	Right.
4396000	4401000	And the only reason I knew she was dead was later because I mean, I thought she was alive
4401000	4405000	because at any moment I thought she was going to pop up and we're pushing her and stuff like that.
4405000	4409000	And I tried to feel for a pulse and I sort of remember what to do.
4409000	4412000	And I swear to God, I felt the pulse and there was warmth in her wrist.
4412000	4418000	And it was, unless I was feeling my own pulse in my fingers, which people do that too.
4418000	4419000	I don't know.
4419000	4425000	But it wasn't until she, like, I don't know anything about it.
4425000	4429000	I mean, I saw my father dead, but I never saw that this happened.
4429000	4434000	Like her face turned, it was like a bruise color.
4434000	4436000	It was a purplish.
4436000	4437000	It was not natural.
4437000	4442000	And that's when we knew, like, holy shit, this woman is dead.
4442000	4446000	And now it's fucking scary.
4446000	4448000	So we were freaked out.
4448000	4450000	Marla did not see anything.
4450000	4451000	He was asleep.
4451000	4452000	He was asleep.
4452000	4454000	He's got his little treehouse room on the other side of the wall.
4454000	4455000	Oh, thank you.
4455000	4456000	Of course.
4456000	4457000	Jesus.
4457000	4458000	I mean, we didn't want him walking in either.
4458000	4462000	So at all times, I had someone had to be in front of that door just in case he came down.
4462000	4467000	Like, yeah, he doesn't want some more Cheerios, you know, kind of like TV.
4467000	4470000	But of course, this morning, Marla, you can watch all the TV you want.
4470000	4472000	You go upstairs and you watch TV.
4472000	4474000	This is TV morning, right?
4474000	4477000	You watch as much as you want.
4477000	4483000	And Marie called the ambulance.
4483000	4485000	And then all hell broke loose, man.
4485000	4486000	Is it?
4486000	4487000	The ambulance came.
4487000	4491000	And what we learned later from the report, because it's in the report,
4491000	4496000	was that, supposedly, Sabah, Sabah, hate with a B, having to,
4496000	4502000	was talking to Patel at 9.30 a.m. in the morning on a Monday, which is weird.
4502000	4508000	Because Patel did not, she either did not sleep in that before or this is all a lie.
4508000	4509000	Okay.
4509000	4514000	And calls and says, holy shit, there's an ambulance going to Val's and Marie's.
4514000	4515000	Come over now.
4515000	4516000	And then she calls Steve.
4516000	4518000	And Steve comes over.
4518000	4520000	So LAPD is there.
4520000	4522000	The ambulance people are there.
4522000	4524000	Steve is there.
4524000	4525000	Patel is there.
4525000	4528000	And not only is she there, but she is screaming at him.
4528000	4531000	He's calling us murderers, saying profanities.
4531000	4533000	Throwing fucking rocks.
4533000	4536000	Throwing fucking rocks.
4536000	4537000	All right.
